s_id,lastname,firstname,birthyear,sex,nationality,last_club,pb,results
4565865,WAGEMANS,Udo,1997,M,BEL,Brabant East Swimming Team,59.73,t
4639992,SEYNAEVE,Victor,1997,M,BEL,Swimming Club Strombeek-Grimbe,59.73,t
4779007,HEIDBUCHEL,Hendrik,2001,M,BEL,Leuven Aquatics,59.73,t
4200004,VAN ROY,Pieter,1988,M,BEL,Koninklijke Zwemclub Neptunus,59.74,t
4304554,VAN DE PUTTE,Geoffrey,1990,M,BEL,Royal Brussels Poseidon,59.74,t
5265180,OMAR,Youssef,2001,M,BEL,Koninklijke Landense Sportvereniging Zwemmen,59.74,t
4307314,SWANNET,Frederik,1995,M,BEL,Kempisch Swimming Team,59.75,t
5422880,LANGENBICK,Leon,2010,M,BEL,Swimming Team Aalter,59.75,t
5259502,PEERSMAN,Niel,2007,M,BEL,AART-Lorelei-Zwemvereniging,59.75,t
4246955,SCHMETS,David,1991,M,BEL,Schwimmverein Delphin Eupen,59.76,t
4805197,DEVILLE,Michael,1992,M,BEL,Flipper Natation Club Saint-Ge,59.76,t
4139966,DEBROEYER,Romain,1996,M,BEL,Cercle De Natation Sportcity W,59.76,t
4313300,JANSENS,Wim,1984,M,BEL,Brabant East Swimming Team,59.77,t
4139926,SMAL,Loris,1993,M,BEL,Ecole Seraing Natation,59.77,t
4299636,LAVET,Quentin,1996,M,BEL,Ecole De Natation Waremmienne,59.77,t
4305673,GIELENS,Daan,1997,M,BEL,Brabant East Swimming Team,59.77,t
5004112,GANSEMANS,Marnix,2003,M,BEL,Ronse Swimming Club,59.77,t
4729486,CLAES,Ryan,2001,M,BEL,Verenigde Willebroekse Zwemclu,59.77,t
5321452,BERTELS,Quillan,2009,M,BEL,Shark,59.77,t
4804687,VANDEVENNE,Michael,1991,M,BEL,Koninklijke Hasseltse Zwemvere,59.78,t
4312758,KORDBACHEH,Bijan,1998,M,BEL,Schwimmverein Delphin Eupen,59.78,t
4733784,JANSSENS,Robbe,1997,M,BEL,Arvicola Zwemclub Kalmthout,59.78,t
4340439,CALLEWAERT,Corentin,1998,M,BEL,Royal Brussels Poseidon,59.78,t
4968147,VAN LOON,Wies,2009,M,BEL,Arvicola Zwemclub Kalmthout,59.78,t
4906235,JONCKHEERE,Joppe,2008,M,BEL,Nijlense Zwemclub,59.78,t
4804586,DE CLOET,Olivier,1991,M,BEL,Royal Dauphins Mouscronnois,59.79,t
4691657,WILLEMS,Steffen,1994,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,59.79,t
4334562,DE BISSCHOP,Liam,1996,M,BEL,Aalsters Swimming Team,59.79,t
5009535,VAN WOENSEL,Nick,2001,M,BEL,Koninklijke Zwemclub Olympic A,59.79,t
4577258,VAN CAUTEREN,Ruben,1996,M,BEL,Lokerse Zwemvereniging,59.79,t
5089881,KUYPERS,Niels,2004,M,BEL,Arvicola Zwemclub Kalmthout,59.79,t
5002329,FELIES,Enver,2005,M,BEL,Lokerse Zwemvereniging,59.79,t
4279130,MAENHOUT,Felix,2008,M,BEL,First (Flanders Inter Regio Sw,59.79,t
4611280,DAEMEN,Tuur,2008,M,BEL,Zwemvereniging De Meerkoet Bre,59.79,t
4804805,VAN HOUTTE,Bertrand,1990,M,BEL,Ecole Saint-Vith Natation,59.80,t
4140031,GROSSER,Emmanuel,1974,M,BEL,Ecole De Natation De Nivelles,59.80,t
4524126,BUVE,Quinten,1999,M,BEL,Zwemclub Brabo Antwerpen,59.80,t
4393632,SOENS,Aaron,1996,M,BEL,Koninklijke Kortrijkse Zwemkri,59.81,t
4805302,VAN MEIRVENNE,Cas,1991,M,BEL,Meetjesland-Gent Alliantie Zwemteam,59.82,t
4303514,DELVAL,Loic,1986,M,BEL,Squalus Nautic Club Gilly,59.82,t
4305029,DE KORT,Simon,1993,M,BEL,Kempisch Swimming Team,59.82,t
4779603,LEDNICKY,Vit,1999,M,BEL,Belgium,59.82,t
4873920,CORTEN,David,1985,M,BEL,Merksemse Zwemvereniging,59.82,t
5473852,CARIS,Emiel,2009,M,BEL,TiMe Swimming Team,59.82,t
4804562,DUMALIN,Francis,1991,M,BEL,Flanders Coast Swimmingteam,59.83,t
4826687,NELIS,Lander,2000,M,BEL,Meetjesland-Gent Alliantie Zwemteam,59.83,t
5180709,RIMANQUE,Hannes,2005,M,BEL,Tiense Regio United Swimming Team,59.83,t
5401290,LANNOY,Cas,2007,M,BEL,Meetjesland-Gent Alliantie Zwemteam,59.83,t
4827999,FATJANOV,Michael,1999,M,BEL,Lommelse Zwemvereniging de Lo,59.84,t
4400025,KUBAT,Guillaume,2000,M,BEL,Espadon Leuze Natation,59.84,t
5427426,KNUTS,Aiko,2006,M,BEL,Genker Zwemvereniging Neptunus,59.84,t
5287508,GHIJSEN,Mateo,2006,M,BEL,Westerlo Swimming Team,59.84,t
5391859,NEGRIN,Samuel,2009,M,BEL,Mons Hainaut Natation,59.84,t
4804420,VAN DEN HEUVEL,Sander,1991,M,BEL,Arvicola Zwemclub Kalmthout,59.85,t
4299647,BUYTAERT,Sacha,1992,M,BEL,Swimming Team Waasland,59.85,t
5027296,VERSTRAETEN,Gihaio,2003,M,BEL,First (Flanders Inter Regio Sw,59.85,t
4731876,IBBERSON,William,2003,M,BEL,Entente Des Nageurs Louvierois Natation,59.85,t
5391867,DUREZ,Oliver,2010,M,BEL,Entente Des Nageurs Louvierois Natation,59.85,t
4311210,DE COCK,Justin,1998,M,BEL,Blocry, Ottignies Et Univ.L.L.,59.86,t
5203721,DE MEESTER,Xander,2006,M,BEL,Koninklijke Waregemse Zwemclub,59.86,t
5167335,VERMEIR,Viktor,2007,M,BEL,Genker Zwemvereniging Neptunus,59.86,t
4303541,FERNANDES GAIO,Joffrey,1990,M,BEL,Ecole De Natation De Nivelles,59.87,t
4169359,SIMON,Martin,1993,M,BEL,Natation Club Athus,59.87,t
4307294,STOCKMAN,Ruben,1993,M,BEL,Zwemclub Lorelei Londerzeel,59.87,t
4307450,TYCHON,Gaetan,1996,M,BEL,Royal Verviers Natation,59.87,t
5084775,SOUILEM,Naji,2004,M,BEL,Chaudfontaine Thermale Natatio,59.87,t
5209473,TAIS,Henri,2007,M,BEL,Blocry, Ottignies Et Univ.L.L.,59.87,t
4303735,VERCAMMEN,Dominique,1987,M,BEL,Heistse Zwemclub Arduas,59.88,t
4308171,YAGHI,Maxim,1993,M,BEL,Swimming Club Wauterbos Rode,59.88,t
4304829,COPPENS,Brecht,1994,M,BEL,Zwemvereniging Wetthra Wettere,59.88,t
4640004,KERKHOVE,Nathan,1999,M,BEL,Zwemclub Tieltse Zeeduivels,59.88,t
5096997,DESMET,Xaro,2002,M,BEL,Koninklijke Kortrijkse Zwemkri,59.88,t
5089899,BAKX,Senne,2006,M,BEL,Zwemclub Kapelle-O/D-Bos,59.88,t
4306411,MAHOUX,Rodolphe,1993,M,BEL,CNC Les Flippers Ciney,59.89,t
4630991,VANUXEM,Anthony,1992,M,BEL,Cercle Royal De Natation De Br,59.89,t
4897259,AERTS,Noury,1999,M,BEL,Zwemvereniging Lier,59.89M,t
4627739,STEVENS,Matteo,2007,M,BEL,Std,59.89,t
4249371,MERCY,Philippe,1984,M,BEL,Nautic Club Herve,59.90,t
4302717,HERMAN,Lennert,1992,M,BEL,Brabant East Swimming Team,59.90,t
4306473,MARX,Thomas,1996,M,BEL,Schwimmverein Delphin Eupen,59.90,t
5107257,BONTE,Ludovic,1998,M,BEL,Longchamp Swimming Club Uccle,59.90,t
4779614,NELISSEN,Emile,2002,M,BEL,Val De Mehaigne Natation Wanze,59.90,t
4691677,VAN LIERDE,Arnaud,2001,M,BEL,Koninklijke Zwemclub Neptunus,59.90,t
4913583,EL BERGUI,Samy,2004,M,BEL,Zwemclub de Dolfijnen Asse-T,59.90,t
4437277,VAN WALLE,Jonas,2000,M,BEL,Swimming Team Waasland,59.90,t
5177185,FUMAROLA,Sander,2005,M,BEL,Genker Zwemvereniging Neptunus,59.90,t
4804774,VAN BOUWEL,Tom,1989,M,BEL,Zwemclub olma Turnhout,59.91,t
5191168,OZEL,Tolga,1988,M,BEL,Cercle Royal De Natation De Br,59.91M,t
4496466,ERNENS,Nicolas,2000,M,BEL,Natation Club Athus,59.91,t
4306580,MILLIAU,Stefaan,1987,M,BEL,Swimming Team Waasland,59.91,t
4302720,VAN PEE,Bart,1992,M,BEL,Brabant East Swimming Team,59.92,t
4139752,NAESSENS,Siebe,1994,M,BEL,Royal Ypres Swimming Club,59.92,t
4308562,BURTNYK,Alex,1996,M,BEL,Entente Des Nageurs Louvierois Natation,59.92,t
4199822,VANWALLEGHEM,Arne,1991,M,BEL,Meense Zwemkring,59.93,t
4299629,VAN LANDSCHOOT,Tjarco,1992,M,BEL,Koninklijke Brugse Zwem- & Red,59.93,t
4139700,MANNAERT,Gilles,1994,M,BEL,Heistse Zwemclub Arduas,59.93,t
4139629,RIBBENS,Thijs,1994,M,BEL,Arvicola Zwemclub Kalmthout,59.93,t
4230149,BILLIAU,Niels,1992,M,BEL,Brabant East Swimming Team,59.93,t
4583407,TABI,Zaccaria,1998,M,BEL,Charleroi Helios Aqua Team,59.93,t
4946797,DETREZ,Frederick,2001,M,BEL,Koninklijke Hasseltse Zwemvere,59.93,t
5056592,TAILLIEU,Yann,2004,M,BEL,Swimming Team Aalter,59.93,t
4777804,RUTTEN,Ben,1976,M,BEL,Oudenaardse Zwemclub,59.94M,t
4199843,OUDERMANS,Jeroen,1988,M,BEL,Zwemclub Brabo Antwerpen,59.95,t
4304737,CLAES,Nout,1993,M,BEL,Zwemvereniging Wetthra Wettere,59.95,t
4707899,VERRIEST,Christophe,1971,M,BEL,Cercle De Natation Sportcity W,59.95M,t
5003037,FORRO,William,2000,M,BEL,Herstal Natation,59.95,t
4842487,DEBRABANDERE,Mathies,2001,M,BEL,Koninklijke Waregemse Zwemclub,59.95,t
4306364,LOUIS,Sander,1996,M,BEL,Zwemvereniging De Meerkoet Bre,59.96,t
5261487,VAN DEN ABBEELE,Tim,2003,M,BEL,Koninklijke Zwemclub Neptunus,59.96,t
5281019,VELDEMAN,Senne,2005,M,BEL,Koninklijke Zwemclub Neptunus,59.96,t
5539516,LAIME,Oscar,2010,M,BEL,Belgium,59.96,t
4225907,ROOS,Guillaume,1994,M,BEL,Espadon Leuze Natation,59.97,t
4395912,LARSY,Julien,1996,M,BEL,Espadon Leuze Natation,59.97,t
5167522,CALLEWAERT,Simon,1992,M,BEL,Heistse Zwemclub Arduas,59.97M,t
4841281,VERHOLLE,Gilles,2003,M,BEL,Izegemse Krekel Zwemmers,59.97,t
5088347,ROBBE,Warre,2004,M,BEL,Bruinvissen Diksmuide,59.97,t
5190499,LAMPAERT,Mats,2004,M,BEL,Meetjesland-Gent Alliantie Zwemteam,59.97,t
5556196,ROISEUX,Dominique,1965,M,BEL,Cercle Bertrigeois De Natation,59.97,t
5015116,LABREG,Samy,1996,M,BEL,Royal Dauphins Mouscronnois,59.98,t
4611359,FREDERICQ,Noah,2000,M,BEL,Royal Ostend Swimming Club,59.98,t
4272324,VAN DEN HOEVEN,Lieven,1982,M,BEL,Zwemclub ZIOS Liedekerke,59.99,t
4407715,MOORS,Joren,1998,M,BEL,Molse Zwemclub mozka,59.99,t
5075825,FRUYT,Arno,2003,M,BEL,Swimming Team Tienen,59.99,t
5093446,LAMBERT,Yann,2004,M,BEL,Koninklijke Zwemclub Neptunus,59.99,t
4332749,DEHAENE,Francois,1995,M,BEL,Zwemmen In Molenheide,1:00.00,t
4354329,DE GEYTER,Mats,1997,M,BEL,First (Flanders Inter Regio Sw,1:00.00,t
4306381,MABILLE,Loic,1997,M,BEL,Entente Des Nageurs Louvierois Natation,1:00.00,t
4307840,VANHERCK,Michiel,1988,M,BEL,Zwemclub olma Turnhout,1:00.01,t
4827966,DEVOLDER,Mathis,2002,M,BEL,Izegemse Krekel Zwemmers,1:00.01,t
4937993,RABIE,Yaacoub,2003,M,BEL,Cercle Royal De Schaerbeek-Neder Over Heembeek,1:00.01,t
5104780,DEGEL,Jasper,2005,M,BEL,Tiense Regio United Swimming Team,1:00.01,t
5005188,CLAEYS,Mauro,2008,M,BEL,Royal Ostend Swimming Club,1:00.01,t
5416066,HENRY,Lucas,2009,M,BEL,Nautic Club Herve,1:00.01,t
5208834,SMISMANS,Kamil,2007,M,BEL,Swimming Team Zennevallei,1:00.01,t
4306317,LIJNEN,Robin,1992,M,BEL,Zolderse Dolfijnen,1:00.02,t
4308044,VLAEMINCK,Eloy,1990,M,BEL,Lommelse Zwemvereniging de Lo,1:00.02,t
4925454,WALY,Sebastien,1984,M,BEL,Chaudfontaine Thermale Natatio,1:00.02M,t
4304580,AMEYE,Yoni,1996,M,BEL,Zwemclub Tieltse Zeeduivels,1:00.02,t
4411751,DEVRIESE,Warre,1999,M,BEL,Shark,1:00.02,t
5210535,DE POOTER,Toon,2006,M,BEL,Shark,1:00.02,t
5191160,GALERE,Gabriel,2006,M,BEL,Herstal Natation,1:00.02,t
4303650,SAEYS,Tom,1988,M,BEL,Verenigde Willebroekse Zwemclu,1:00.03,t
4393503,SEELS,Tom,1989,M,BEL,Racso Zwemclub Sint-Amandsberg,1:00.03,t
4309518,WINDELS,Thijs,1997,M,BEL,Gold Swimming Team,1:00.03,t
4308988,ROLDAN-SIMON,Adrien,1990,M,BEL,Charleroi Helios Aqua Team,1:00.03,t
4687022,DOYEN,Noe,2006,M,BEL,Std,1:00.03,t
4981274,SLUYTS,Jenne,2009,M,BEL,Westerlo Swimming Team,1:00.03,t
4804305,FASSIN,Nicolas,1988,M,BEL,Charleroi Helios Aqua Team,1:00.04,t
4307143,SCHOUTEDEN,Niels,1991,M,BEL,Zwemmen In Molenheide,1:00.04,t
4378877,MERTENS,Dries,1999,M,BEL,Zwemvereniging De Meerkoet Bre,1:00.04,t
5153826,SIODLAK,Jimmy,2002,M,BEL,Barracuda Club Saint-Ghislain,1:00.04,t
5323423,GILS van,Jens,2007,M,BEL,Belgium,1:00.04,t
4779612,JAMOULLE,Quentin,1998,M,BEL,Ecole De Natation Waremmienne,1:00.05,t
4565871,KEMPENAERS,Warre,2000,M,BEL,Koninklijke Vilvoordse Zwemclu,1:00.05,t
5506831,VAN CAMPFORT,Nicolas,2010,M,BEL,Zwemclub Brabo Antwerpen,1:00.05,t
4074316,BEKAERT,Hendrik,1988,M,BEL,First (Flanders Inter Regio Sw,1:00.06,t
4304628,BEN SALEM,Ghassen,1991,M,BEL,Longchamp Swimming Club Uccle,1:00.06,t
4299638,BERGHMANS,Ken,1992,M,BEL,Molse Zwemclub mozka,1:00.06,t
4296011,FAVART,Maxime,1992,M,BEL,Ecole De Natation De Nivelles,1:00.06,t
4338973,GODIN,Alexandre,1999,M,BEL,Belgium,1:00.06,t
4306229,LEMAN,Matthias,1997,M,BEL,Izegemse Krekel Zwemmers,1:00.06,t
5139100,DUVIEUSART,Francois,1985,M,BEL,Namur Olympic Club,1:00.06M,t
5117666,THEUNIS,Stan,2004,M,BEL,Zwemclub Brabo Antwerpen,1:00.06,t
4929129,GRONDAL,Loup,2003,M,BEL,Perron,1:00.06,t
4804672,BONHOMME,Dominique,1988,M,BEL,Herstal Natation,1:00.07,t
5139132,SOUILEM,Nezar,2006,M,BEL,Perron,1:00.07,t
4304663,BONNE,Bart,1998,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.08,t
4691688,CALLENS,Lander,1996,M,BEL,Flanders Coast Swimmingteam,1:00.08,t
4901668,VYVEY,Robbe,2001,M,BEL,Groot Beverse Zwemclub,1:00.08,t
5137689,MOREAU,Dylan,2004,M,BEL,AART-Lorelei-Zwemvereniging,1:00.08,t
5484442,DEBBAUT,Elias,2010,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.08,t
4074330,LAMIROY,Lander,1988,M,BEL,First (Flanders Inter Regio Sw,1:00.09,t
4805231,TRIDETTI,Julien,1990,M,BEL,Ecole Seraing Natation,1:00.09,t
5206525,MCLOUGHLIN,Aidan,2006,M,BEL,Swimming Club Zaventem,1:00.09,t
5005317,EGGERMONT,Robbe,2008,M,BEL,Flemish Ardennes Swimming Team,1:00.09,t
4886638,DEHAEN,Ferre,2009,M,BEL,Koninklijke Landense Sportvereniging Zwemmen,1:00.09,t
4308495,ATTERTE,Quentin,1995,M,BEL,Natation Club Athus,1:00.10,t
4439503,ESTE,Sebastien,1984,M,BEL,Royal Verviers Natation,1:00.10,t
4879005,BRUNO,Anthony,1998,M,BEL,Entente Des Nageurs Louvierois Natation,1:00.10,t
4805179,HENRIVAUX,Yves,1991,M,BEL,Waterloo Natation,1:00.11,t
4805375,VERBRAECKEN,Tars,1990,M,BEL,Temse Schelde Zwemmers,1:00.12,t
4243882,NOWAK,Rudy,1983,M,BEL,Natation Club Athus,1:00.12,t
4303499,DE MEUNYNCK,Victor,1994,M,BEL,Waterloo Natation,1:00.12,t
4349617,LUYCKX,Pieter,1999,M,BEL,Verenigde Willebroekse Zwemclu,1:00.12,t
5440720,AMELOOT,Louiz,2010,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.12,t
4313971,JANSSENS,Joeri,1985,M,BEL,Merksemse Zwemvereniging,1:00.13,t
4274356,VERLUYTEN,Laurens,1995,M,BEL,Zwemclub Geel,1:00.13,t
4690193,AUER,Hans,1999,M,BEL,Zwemclub Schoten,1:00.13,t
5209371,BRANDT,Thomas,2003,M,BEL,Club De Natation Bastogne,1:00.13,t
4940613,RONSIJN,Kilian,2003,M,BEL,Belgium,1:00.13,t
4200060,SCAUX,Dimitri,1990,M,BEL,Mons Hainaut Natation,1:00.14,t
4409419,LAGAE,Wesley,1993,M,BEL,Torhoutse Zwemklub Thor,1:00.14,t
4305195,DEFOURNY,Guillaume,1997,M,BEL,Nautic Club Herve,1:00.14,t
4879017,DUWEZ,Julien,1998,M,BEL,Namur Olympic Club,1:00.14,t
5578037,SILVA FERRA da,Joshua,1994,M,BEL,Cercle De Natation Sportcity W,1:00.14M,t
4304849,CORNU,Sam,1990,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.15,t
4148235,DEDEYNE,Gregoire,1993,M,BEL,Cercle Royal De Natation De To,1:00.15,t
4306513,MEIRLAEN,Matthias,1992,M,BEL,Koninklijke Zwemclub White Sta,1:00.15,t
4308695,DEWINTER,Joris,1996,M,BEL,Swimming Club Zaventem,1:00.15,t
4427733,BRUGGEMAN,Gilles,1996,M,BEL,Zwemclub Ter Borcht-Meulebeke,1:00.15,t
4307340,TE BRAKE,Sebastien,1988,M,BEL,Flipper Natation Club Saint-Ge,1:00.16,t
4299655,TACK,Alexander,1994,M,BEL,Gold Swimming Team,1:00.16,t
4285211,LAFFUT,Johan,1994,M,BEL,Ecole Seraing Natation,1:00.16,t
4170681,ANDRIESSEN,Stef,1991,M,BEL,Molse Zwemclub mozka,1:00.16,t
4397864,RAGATUSO,Valentino,1991,M,BEL,Swimming Club Zaventem,1:00.16,t
4878970,AZIRAR,Ayman,2000,M,BEL,Koninklijke Zwemclub Olympic A,1:00.16,t
5012098,BAERT,Amaury,2003,M,BEL,Zwemclub Kapelle-O/D-Bos,1:00.16,t
5346814,DEVOS,Rhune,2009,M,BEL,Royal Ostend Swimming Club,1:00.16,t
4306833,PERRET,Bryan,1990,M,BEL,Dison Welkenraedt Swimming Tea,1:00.17,t
4340448,WINDELS,Thys,1993,M,BEL,Deerlijkse Zwemvereniging,1:00.17,t
5179515,DE RIJCKE,Milan,2002,M,BEL,First (Flanders Inter Regio Sw,1:00.17,t
4805052,DE SCHEEMAEKERE,Xavier,1983,M,BEL,Cercle De Natation Sportcity W,1:00.18,t
4139876,RAQUET,Benoit,1994,M,BEL,Cercle Royal De Natation De Br,1:00.18,t
5000762,DUPONT,Jonathan,2002,M,BEL,Dauphin Grace-Hollogne Natatio,1:00.19,t
4308133,WILMS,Guy,1989,M,BEL,Geelse Sportvereniging Zwemmen,1:00.20,t
4200029,VANHAL,Gilles,1990,M,BEL,Zoro,1:00.20,t
4096021,DELCOURT,Francois,1986,M,BEL,Espadon Leuze Natation,1:00.20,t
4467586,BARBIER,Emmanuel,1984,M,BEL,Charleroi Helios Aqua Team,1:00.20,t
4972119,RENARD,Enzo,2004,M,BEL,Cercle Royal De Natation Arlonais,1:00.20,t
5477281,DE CRAENE,Matthis,2010,M,BEL,First (Flanders Inter Regio Sw,1:00.20,t
4805352,GLORIS,Dominique,1990,M,BEL,Swimming Club Strombeek-Grimbe,1:00.21,t
4308143,WINDELS,Tim,1990,M,BEL,Deerlijkse Zwemvereniging,1:00.21,t
4306247,LENSKENS,Daniele,1993,M,BEL,Zolderse Dolfijnen,1:00.21,t
4308919,NAUWELAERS,Gianni,1997,M,BEL,Zwemclub Brabo Antwerpen,1:00.21,t
4308024,VERVONDEL,Jesens,1999,M,BEL,Liege Mosan,1:00.21,t
5191174,WATTIAUW,Pierre,1975,M,BEL,Orca Natation Soignies,1:00.21M,t
5139097,BERNARD,Renan,1987,M,BEL,Liege Atlas Swimming Team,1:00.21,t
4000759,DUCHENNE,Cedric,1997,M,BEL,Swimming Team Zennevallei,1:00.21,t
5416082,THIRION,Alexandre,2009,M,BEL,Cercle Royal De Natation De Huy,1:00.21,t
4988806,PETIT,Berenger,2005,M,BEL,Club De Natation Bastogne,1:00.21,t
4225696,MARCOTTE,Anthony,1993,M,BEL,Cercle Royal De Schaerbeek-Neder Over Heembeek,1:00.22,t
4858939,VERSTRAETE,Warre,2001,M,BEL,Izegemse Krekel Zwemmers,1:00.22,t
5343799,DE BRABANDER,Johannes,2007,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.22,t
4439479,DEROO,Laurent,1983,M,BEL,Chaudfontaine Thermale Natatio,1:00.23,t
4733759,KEYAERTS,Danforth,1997,M,BEL,Swimming Club Zaventem,1:00.23,t
4853956,AKEL,Hassan,1996,M,BEL,Cercle Royal De Natation De Br,1:00.23,t
5000749,GILISSEN,William,2002,M,BEL,Orca Natation Soignies,1:00.23,t
4842486,DE PEUTER,Arne,2003,M,BEL,Kempisch Swimming Team,1:00.23,t
5190521,VANNESTE,Yorick,2005,M,BEL,Torhoutse Zwemklub Thor,1:00.23,t
5435620,DE REGGE,Dario,2006,M,BEL,Flemish Ardennes Swimming Team,1:00.23,t
5334391,MAMBOUR,Philippe,2008,M,BEL,Swimming Club Rixensart,1:00.23,t
5138693,ERAUW,Diego,2004,M,BEL,Zwemvereniging Wetthra Wettere,1:00.23,t
5485751,KONAKCI,Baris,2011,M,BEL,Namur Olympic Club,1:00.23,t
4303705,VAN ENGELGEM,Ken,1988,M,BEL,Verenigde Willebroekse Zwemclu,1:00.24,t
4314897,CRISPEL,Stein,1994,M,BEL,Swimming Team Zennevallei,1:00.25,t
4309065,TORCIDA SEDANO,Nathan,1995,M,BEL,Braine L'alleud Aqua College,1:00.25,t
5185647,MARIE,Tom,2006,M,BEL,Cercle Royal De Natation De Huy,1:00.25,t
5422878,JANSSENS,Noah,2006,M,BEL,Dendermondse Zwemvereniging Ol,1:00.25,t
4804888,JAUMOT,Geoffrey,1987,M,BEL,Entente Des Nageurs Louvierois Natation,1:00.26,t
4200014,CUP,Yor,1990,M,BEL,Zoro,1:00.26,t
4920014,CHICA GUZMAN,Daniel Eduardo,1997,M,BEL,Cercle Royal De Natation De Br,1:00.26,t
4251369,CORTHOUTS,Stef,2001,M,BEL,Koninklijke Aarschotse Zwemclub Schoonhoven,1:00.26,t
5330348,HAUCHART,Enzo,2008,M,BEL,Belgium,1:00.26,t
4804966,SMETS,Jasper,1986,M,BEL,Zwemclub Brabo Antwerpen,1:00.27,t
4305504,EICHMANN,Tim,1982,M,BEL,Zwemvereniging De Meerkoet Bre,1:00.27,t
4305624,GARRE,Mathijs,1995,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.27,t
5179435,HUMBLET,Guillaume,2003,M,BEL,Le Triton ans Natation,1:00.27,t
4074393,NOYON,Benjamin,1989,M,BEL,Nageurs Reunis Du Brabant Wallon,1:00.28,t
4313977,RIBBENS,Alex,1988,M,BEL,Merksemse Zwemvereniging,1:00.28,t
4139791,DE CAUWER,Andreas,1995,M,BEL,Swimming Team Waasland,1:00.28,t
5281120,BERCKMANS,Sam,1997,M,BEL,Zwemclub Iloka Kapellen,1:00.28M,t
5420415,DUBOIS,Louis,2006,M,BEL,Zwemclub ZIOS Liedekerke,1:00.28,t
4308195,MAGGEN,Kevin,1978,M,BEL,Zwemvereniging De Meerkoet Bre,1:00.29,t
4332748,ARITS,Wouter,1995,M,BEL,Zwemmen In Molenheide,1:00.29,t
4305106,DE SWERDT,Jan,1996,M,BEL,Koninklijke Racing Swimming Cl,1:00.29,t
4729491,OLIJSLAGERS,Michiel,1998,M,BEL,De Beringse Tuimelaars,1:00.29,t
4914325,VAN ZEVEREN,Kilian,2000,M,BEL,Les Espadons Cominois,1:00.29,t
4805502,DOCHEN,Francois,1993,M,BEL,Belgium,1:00.30,t
4358138,DEROANNE,Sebastien,1994,M,BEL,Schwimmverein Delphin Eupen,1:00.30,t
4822303,MORELLI,Jorgo,2002,M,BEL,Genker Zwemvereniging Neptunus,1:00.30,t
4804898,HEIRBAUT,Jonathan,1987,M,BEL,Groot Beverse Zwemclub,1:00.31,t
4303625,NIX,Julien,1990,M,BEL,Csc La Calamine Neu-Moresnet,1:00.31,t
4309365,DERIE,Gilles,1998,M,BEL,Koninklijke Waregemse Zwemclub,1:00.31,t
4942795,DERYCKE,Matthew,1999,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.31,t
5188228,CANNAERT,Emiel,2007,M,BEL,Iswim,1:00.31,t
5435642,DELIE,Vico,2011,M,BEL,Iswim,1:00.31,t
4805265,MELOTTE,Jonas,1991,M,BEL,Koninklijke Hasseltse Zwemvere,1:00.32,t
4225691,VANOVERLOOP,Jonathan,1989,M,BEL,Zoro,1:00.32,t
4074325,DE CLERCK,Jonas,1990,M,BEL,First (Flanders Inter Regio Sw,1:00.32,t
4085673,DEBERGH,Brice,1992,M,BEL,Liege Mosan,1:00.32,t
4296838,WERTZ,Sascha,1999,M,BEL,Csc La Calamine Neu-Moresnet,1:00.32,t
4307635,VAN HERREWEGHE,Pieter,1987,M,BEL,Belgium,1:00.33,t
4305867,HEYERES,Lucas,1998,M,BEL,Royal Verviers Natation,1:00.33,t
4886157,MONET,Johan,1991,M,BEL,Ecole de Natation Grace-Hollogne,1:00.33,t
4307778,VANDENBOGAERDE,Tom,1979,M,BEL,De Dolfijnen Zwemclub Zomergem,1:00.35,t
4309193,VERBELEN,Remco,1998,M,BEL,Zoro,1:00.35,t
5287513,KNAEPKENS,Simon,2005,M,BEL,Nijlense Zwemclub,1:00.35,t
5343790,VANBESIEN,Lowie,2009,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.35,t
5383615,D'HEERE,Remi,2009,M,BEL,FROS  Vrije Zwemmers Nieuwpoort,1:00.35,t
4303508,DECKERS,Rob,1988,M,BEL,Belgium,1:00.36,t
4302749,BOVENS,Frank,1995,M,BEL,Zoro,1:00.36,t
5321412,KENTIN,Shane,2009,M,BEL,Swimming Team Zennevallei,1:00.36,t
5281049,NOLLET,Seppe,2009,M,BEL,Zwemclub Brabo Antwerpen,1:00.36,t
4303495,DE LUYCK,Niels,1987,M,BEL,Zwemclub ZIOS Liedekerke,1:00.37,t
4804913,DE GROOTE,Wim,1987,M,BEL,Meetjesland-Gent Alliantie Zwemteam,1:00.37,t
4427738,LABEEUW,Tijl,1994,M,BEL,Gold Swimming Team,1:00.37,t
5209401,MUNARON,Theo,2008,M,BEL,Entente Des Nageurs Louvierois Natation,1:00.37,t
5426950,RUDIK,Aleksander,2010,M,BEL,Belgium,1:00.37,t
