"s_id","lastname","firstname","birthyear","sex","nationality","last_club","pb","results"
"5025691","VATOVEC","Arabela",2008,"F","BEL","Cercle De Natation Sportcity W","1:05.13",False
"4804771","ADAMS","Marije",1991,"F","BEL","Zwemclub ""olma"" Turnhout","1:05.14",False
"4246972","COLMANT","Lise",1992,"F","BEL","Cercle Royal De Natation De To","1:05.14",False
"4793460","BECK","Maelle",2008,"F","BEL","Ecole De Natation Waremmienne","1:05.14",False
"5334808","DEMEY","Tindra",2008,"F","BEL","Koninklijke Aarschotse Zwemclub Schoonhoven","1:05.14",False
"4308551","BOURGOIS","Katelijne",1991,"F","BEL","Koninklijke Kortrijkse Zwemkri","1:05.15",False
"4074497","DIELTJENS","Digna",1991,"F","BEL","Shark","1:05.15",False
"4494303","KERCKX","Lise",2000,"F","BEL","Zwemclub Lorelei Londerzeel","1:05.15",False
"5292091","OEZEN","Sena-Ayse",2008,"F","BEL","Charleroi Helios Aqua Team","1:05.15",False
"5443372","LUYTEN","Julie",2011,"F","BEL","Arvicola Zwemclub Kalmthout","1:05.15",False
"4199815","BEELPREZ","Lien",1991,"F","BEL","Meense Zwemkring","1:05.16",False
"4295942","SEGERS","Caroline",1993,"F","BEL","Temse Schelde Zwemmers","1:05.16",False
"4812913","VERBEKE","Sarah",2002,"F","BEL","Ursus Zwemklub Zwevegem","1:05.16",False
"5099269","VERDONCK","Kara",2004,"F","BEL","First (Flanders Inter Regio Sw","1:05.16",False
"5278499","LEROUX","Ellen",2007,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.16",False
"5265181","MAHMOUDI","Eya",2008,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.16",False
"5167525","VAN LOOY","Anke",2006,"F","BEL","Heistse Zwemclub Arduas","1:05.16",False
"4299606","FREYMANN","Emilie",1995,"F","BEL","Cercle Royal De Natation De Sp","1:05.18",False
"4139922","GILTAY","Fanny",1995,"F","BEL","Ecole Seraing Natation","1:05.18",False
"4299626","VLYMINCK","Nicky",1996,"F","BEL","Zwemclub Brabo Antwerpen","1:05.18",False
"5278527","VANDERVELPEN","Merel",2008,"F","BEL","Tiense Regio United Swimming Team","1:05.18",False
"4311188","STAS","Emilie",1998,"F","BEL","Braine L'alleud Aqua College","1:05.19",False
"5278294","VAN DER POEL","Lara",2008,"F","BEL","Swimming Club Zaventem","1:05.19",False
"4303719","VANDENBORNE","Marylene",1987,"F","BEL","Cercle Royal De Schaerbeek-Neder Over Heembeek","1:05.20",False
"4427721","BORGONIE","Marie",2000,"F","BEL","Roeselaarse Zwemvereniging","1:05.20",False
"4608383","VAN DEN BOSSCHE","Luca",1999,"F","BEL","Dendermondse Zwemvereniging Ol","1:05.20",False
"4779047","VAN DEN BOSCH","Marie",2001,"F","BEL","Heistse Zwemclub Arduas","1:05.20",False
"5126746","VAN DYCK","Line",2005,"F","BEL","Heistse Zwemclub Arduas","1:05.20",False
"5196801","LEYTEN","Lieselot",2007,"F","BEL","Zwemclub Geel","1:05.20",False
"5428042","VAN CAUWENBERGE","Catho",2010,"F","BEL","Royal Ostend Swimming Club","1:05.20",False
"4395907","CREPIN","Marion",1998,"F","BEL","Cercle Royal De Natation De Br","1:05.22",False
"4481828","MELICE","Oceane",1998,"F","BEL","Club Marsouins Ath","1:05.22",False
"4828063","DIELS","Jolien",2001,"F","BEL","Shark","1:05.22",False
"4737944","GEEROMS","Fran",2001,"F","BEL","Swimming Club Zaventem","1:05.22",False
"4725876","MARIN","Marie",2001,"F","BEL","Cercle Royal De Natation De Br","1:05.22",False
"4139813","MICHOTTE","Naomi",1993,"F","BEL","Cercle Royal De Natation De Br","1:05.23",False
"4349613","LANGERS","Bente",1999,"F","BEL","Zwemclub Brabo Antwerpen","1:05.23",False
"4394367","VANHOEYMISSEN","Charline",1999,"F","BEL","Blocry, Ottignies Et Univ.L.L.","1:05.23",False
"4989777","VONCK","Jolien",1998,"F","BEL","First (Flanders Inter Regio Sw","1:05.23",False
"4688865","SAINTHUILLE","Maelle",2001,"F","BEL","Cercle Royal De Natation Arlonais","1:05.23",False
"5138495","MARTEAU","Julie",2006,"F","BEL","Zwemclub Tremelo","1:05.23",False
"5349877","TYVAERT","Manon",2008,"F","BEL","Iswim","1:05.23",False
"4565972","COLSON","Celine",1997,"F","BEL","Herstal Natation","1:05.24",False
"4598014","DEWANDRE","Valentine",1999,"F","BEL","Liege Mosan","1:05.24",False
"4437294","DE BACKER","Femke",2000,"F","BEL","Zwemclub ""de Dolfijnen"" Asse-T","1:05.24",False
"4748267","DEBAVEYE","Esther",2001,"F","BEL","Koninklijke Waregemse Zwemclub","1:05.24",False
"5365242","VERELST","Laura",2010,"F","BEL","Zwemclub Tremelo","1:05.24",False
"4304526","COECK","Celine",1996,"F","BEL","Koninklijke Kortrijkse Zwemkri","1:05.25",False
"4225903","HARVANGT","Amandine",1994,"F","BEL","Espadon Leuze Natation","1:05.25",False
"4429287","NELIS","Lea",1999,"F","BEL","Liege Mosan","1:05.25",False
"4919320","VERHELST","Eline",2002,"F","BEL","Groot Beverse Zwemclub","1:05.25",False
"4779076","VERBEEK","Britt",2002,"F","BEL","Lommelse Zwemvereniging ""de Lo","1:05.25",False
"5092520","SNOEKX","Romy",2006,"F","BEL","De Beringse Tuimelaars","1:05.25",False
"5281080","TORDEUR","Lucie",2009,"F","BEL","Genker Zwemvereniging Neptunus","1:05.25",False
"5425833","SCHACHT","Hanne",2011,"F","BEL","Izegemse Krekel Zwemmers","1:05.25",False
"4074699","DE LAET","Tara",1993,"F","BEL","Zwemclub Tremelo","1:05.26",False
"4272311","COOLS","Sandra",1992,"F","BEL","Blocry, Ottignies Et Univ.L.L.","1:05.26",False
"5294335","WAUTERS","Luna",2008,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.26",False
"4494292","AERTS","Evelien",2000,"F","BEL","Brabant East Swimming Team","1:05.27",False
"5015416","ACHTEN","Helena",2003,"F","BEL","Swimming Club Wauterbos Rode","1:05.27",False
"5398858","DELSAER","Laurien",2011,"F","BEL","Ecole De Natation Waremmienne","1:05.27",False
"5477550","VELGHE","Laura",2012,"F","BEL","Izegemse Krekel Zwemmers","1:05.27",False
"4804720","DE VOS","Cindy",1990,"F","BEL","Zwemclub Kapelle-O/D-Bos","1:05.28",False
"4805091","CONARD","Ilke",1992,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.28",False
"4564611","SPITAELS","Melissa",1998,"F","BEL","Zwemclub ZIOS Liedekerke","1:05.28",False
"5351368","DECRAENE","Satheen",2009,"F","BEL","Royal Dauphins Mouscronnois","1:05.28",False
"4804334","TROOST","Kathleen",1984,"F","BEL","Dilbeekse Zwemvereniging","1:05.29",False
"5099274","DE VELDER","Maya",2005,"F","BEL","First (Flanders Inter Regio Sw","1:05.29",False
"4363349","BERGANS","Ynse",1998,"F","BEL","Swimming Team Tienen","1:05.30",False
"4139927","COSSE","Aline",1995,"F","BEL","CNC Les Flippers Ciney","1:05.31",False
"4305829","HENDERICKX","Elke",1994,"F","BEL","Brabant East Swimming Team","1:05.31",False
"4946871","PIRLOT","Aline",1999,"F","BEL","Zwemclub Geel","1:05.31",False
"4812918","FEYS","Jana",2003,"F","BEL","Izegemse Krekel Zwemmers","1:05.31",False
"4199897","DE GRAEF","Moira",1995,"F","BEL","Brabant East Swimming Team","1:05.32",False
"5097045","DELVA","Ghislaine",2002,"F","BEL","Royal Ypres Swimming Club","1:05.32",False
"4959500","VAN LANDUYT","Bregje",2003,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.32",False
"4917622","DEPREZ","Jacobien",2003,"F","BEL","Zwemclub Tieltse Zeeduivels","1:05.32",False
"5277175","MAES","Marthe",2009,"F","BEL","Aalsters Swimming Team","1:05.32",False
"4304263","AUDENAERT","Fran",1989,"F","BEL","Zuidlede Zwemmers","1:05.33",False
"4805416","ROOSEN","Laetitia",1990,"F","BEL","Koninklijke Zwemclub Neptunus","1:05.33",False
"4805230","STASSIN","Gwendoline",1993,"F","BEL","Ecole Seraing Natation","1:05.33",False
"5052936","BOETS","Anne Sophie",2003,"F","BEL","Molse Zwemclub ""mozka""","1:05.33",False
"5556207","JUNGBLUTH","Elise",2009,"F","BEL","Royal Ostend Swimming Club","1:05.33",False
"4805393","TIELEMANS","Kristy",1991,"F","BEL","Waterloo Natation","1:05.34",False
"4389612","PINTILEI","Sophie",1995,"F","BEL","Flipper Natation Club Saint-Ge","1:05.34",False
"4411748","SCOHY","Amandine",1998,"F","BEL","Charleroi Helios Aqua Team","1:05.34",False
"5004116","CASTEUR","Margeaux",2003,"F","BEL","Gold Swimming Team","1:05.34",False
"5137516","VARGA","Anna",2003,"F","BEL","Entente Des Nageurs Louvierois Natation","1:05.34",False
"5278523","HENOT","Isabelle",2006,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.34",False
"5321556","LERNOUT","Laura",2008,"F","BEL","Izegemse Krekel Zwemmers","1:05.34",False
"5445596","SCHWALL","Laurence",2011,"F","BEL","Ecole Saint-Vith Natation","1:05.34",False
"4303699","VAN DAMME","Nathalie",1987,"F","BEL","Groot Beverse Zwemclub","1:05.35",False
"4857352","STERNS","Abigail",1995,"F","BEL","Belgium","1:05.35",False
"5053031","SCHELFHOUT","Hanne",2005,"F","BEL","AART-Lorelei-Zwemvereniging","1:05.35",False
"5330441","MURAT","Irem",2010,"F","BEL","Temse Schelde Zwemmers","1:05.35",False
"4804942","LANUIT","Morgane",1987,"F","BEL","Val De Mehaigne Natation Wanze","1:05.36",False
"4200044","BAERT","Fien",1995,"F","BEL","Zwemclub Tieltse Zeeduivels","1:05.36",False
"4199977","VELGHE","Yola",1996,"F","BEL","Koninklijke Brugse Zwem- & Red","1:05.36",False
"5177207","VAN DER STRICHT","Flore",2006,"F","BEL","Dendermondse Zwemvereniging Ol","1:05.36",False
"4924297","DYRNES","Nora",2010,"F","BEL","Swimming Club Zaventem","1:05.36",False
"4192389","VAN GERWEN","Hestia",1990,"F","BEL","Arvicola Zwemclub Kalmthout","1:05.37",False
"4804777","DELCOURT","Lidvine",1988,"F","BEL","Orca Natation Soignies","1:05.37",False
"4308506","BALDASSARRE","Emilie",1996,"F","BEL","Chaudfontaine Thermale Natatio","1:05.37",False
"4312729","DE BROUX","Marie",1996,"F","BEL","Namur Olympic Club","1:05.37",False
"5443377","VERDOOD","Pip",2011,"F","BEL","Zwemvereniging Lier","1:05.37",False
"4804811","DELAERE","Steffie",1988,"F","BEL","Ursus Zwemklub Zwevegem","1:05.38",False
"4305278","DEPAUW","Elise",1992,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.38",False
"4199868","VAN HUMBEECK","Lise",1993,"F","BEL","Zwemclub Kapelle-O/D-Bos","1:05.38",False
"4489336","D'HONDT","Savannah",1997,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.38",False
"4365735","BECKERS","Louise",1996,"F","BEL","First (Flanders Inter Regio Sw","1:05.38",False
"4287306","CEULEMANS","Jolien",1997,"F","BEL","Heistse Zwemclub Arduas","1:05.38",False
"4496460","TRICHA","Shirine",2000,"F","BEL","Royal Ensival Natation","1:05.38",False
"5147618","QUADFLIEG","Clarisse",2006,"F","BEL","Nautic Club Herve","1:05.38",False
"5540944","JADOT","Manon",2007,"F","BEL","Cercle De Natation Sportcity W","1:05.38",False
"4200089","VAN GINNEKEN","Eline",1993,"F","BEL","Zwemclub Brabo Antwerpen","1:05.39",False
"5089886","NEKKEBROEK","Liza",2004,"F","BEL","Dilbeekse Zwemvereniging","1:05.39",False
"4199954","VINCK","Stefanie",1995,"F","BEL","Temse Schelde Zwemmers","1:05.40",False
"4306832","PERPETTE","Emeline",1994,"F","BEL","Swimming Club Strombeek-Grimbe","1:05.40",False
"4139894","VANNESTE","Justine",1994,"F","BEL","Cercle Royal De Natation De To","1:05.41",False
"4439764","VERSLIJPE","Jana",1998,"F","BEL","Flanders Coast Swimmingteam","1:05.41",False
"4637159","LIEVENS","Kiara",1999,"F","BEL","First (Flanders Inter Regio Sw","1:05.41",False
"5292130","FABRY","Lisa",2005,"F","BEL","Namur Olympic Club","1:05.41",False
"4893107","BAERT","Kiara",2003,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.41",False
"4200226","DE SMEDT","Linde",1989,"F","BEL","Zwemclub Brabo Antwerpen","1:05.42",False
"4303748","VLAMINCK","Camille",1989,"F","BEL","Belgium","1:05.42",False
"4074707","SERRE","Julie",1991,"F","BEL","Club De Natation Bastogne","1:05.42",False
"4139821","MARTENS","Katrien",1995,"F","BEL","Zwemvereniging De Meerkoet Bre","1:05.42",False
"4368633","BOCKLAND","Majlen",1999,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.42",False
"4580018","HAQUET","Olivia",2000,"F","BEL","Embourg Natation","1:05.42",False
"4894119","VAN WAELDEREN","Nele",2007,"F","BEL","Westerlo Swimming Team","1:05.42",False
"5484444","DELRUE","Aure",2012,"F","BEL","Zwemclub De Dolfijnen Middelke","1:05.42",False
"4199944","VAN BOSSCHE","Vanessa",1986,"F","BEL","Dilbeekse Zwemvereniging","1:05.43",False
"4467584","CORNET","Gaelle",2000,"F","BEL","Cercle Des Dauphins Courcelloi","1:05.43",False
"5334401","TOUQUET","Laura",2009,"F","BEL","Swimming Club Wauterbos Rode","1:05.43",False
"4804788","FRANCKX","Jessie",1988,"F","BEL","Koninklijke Racing Swimming Cl","1:05.44",False
"4804813","HIMPE","Sophie",1988,"F","BEL","Ursus Zwemklub Zwevegem","1:05.44",False
"4225706","BIASON","Letizia",1994,"F","BEL","Longchamp Swimming Club Uccle","1:05.44",False
"4439408","CLIJMANS","Tinne",2000,"F","BEL","Kempisch Swimming Team","1:05.44",False
"4199889","GRANDIO QUIJADA","France",1993,"F","BEL","Mons Hainaut Natation","1:05.45",False
"4805089","BUVE","Annelies",1994,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.45",False
"4139898","LAGAE","Chloe",1996,"F","BEL","Royal Dauphins Mouscronnois","1:05.45",False
"4627742","BAYETTO","Shania",2006,"F","BEL","Std","1:05.45",False
"5281064","CUIJVERS","Lisa",2009,"F","BEL","De Beringse Tuimelaars","1:05.45",False
"4095423","DEHARENG","Aurelie",1988,"F","BEL","CNC Les Flippers Ciney","1:05.46",False
"4085674","PALAZY","Chloe",1993,"F","BEL","Nautic Club Herve","1:05.47",False
"4841295","WAUTERS","Bo",2002,"F","BEL","Zoro","1:05.47",False
"4306819","PEIGNEUX","Gaelle",1994,"F","BEL","Cercle Royal De Natation Arlonais","1:05.48",False
"4583406","FIEVET","Noemie",1997,"F","BEL","Les Cormorans Farciennois","1:05.48",False
"4309501","TESTAERT","Liana",1997,"F","BEL","Swimming Club Wauterbos Rode","1:05.48",False
"4306336","LOEMAN","Efjennia",1995,"F","BEL","Zwemclub Tremelo","1:05.49",False
"4295813","RIMEE","Florence",1996,"F","BEL","Liege Mosan","1:05.49",False
"4305442","DROESBEKE","Lindsay",1998,"F","BEL","First (Flanders Inter Regio Sw","1:05.50",False
"4900536","HEUSE","Charlotte",2001,"F","BEL","Royal Verviers Natation","1:05.50",False
"5251377","MOLLE","Eline",2005,"F","BEL","Entente Des Nageurs Louvierois Natation","1:05.50",False
"5389169","MEYSMANS","Louise",2007,"F","BEL","Koninklijke Racing Swimming Cl","1:05.50",False
"5422842","KERKHOFS","Kaat",2011,"F","BEL","Zwemvereniging De Meerkoet Bre","1:05.50",False
"4805056","TYSIAK","Veronique",1988,"F","BEL","Longchamp Swimming Club Uccle","1:05.51",False
"5000764","HANICQ","Ambre",2001,"F","BEL","Charleroi Helios Aqua Team","1:05.51",False
"5283064","LOONTJES","Lisa",2007,"F","BEL","Swimming Team Aalter","1:05.51",False
"5537758","CIRIELLO","Ilaria",2009,"F","BEL","Herstal Natation","1:05.51",False
"4805219","SNELLINX","Justine",1991,"F","BEL","Ecole De Natation Waremmienne","1:05.52",False
"4139872","GOETHALS","Liesbeth",1995,"F","BEL","Swimming Club Strombeek-Grimbe","1:05.52",False
"4825719","MICHOT","Alice",2002,"F","BEL","Entente Des Nageurs Louvierois Natation","1:05.52",False
"4074378","TRATSAERT","Marjolein",1992,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.53",False
"4805334","MARCHAND","Estelle",1992,"F","BEL","Mons Hainaut Natation","1:05.53",False
"5103137","BOGAERTS","Krista",2008,"F","BEL","Hoogstraten Zwemteam","1:05.53",False
"4305257","DEMAEGD","Liesbeth",1991,"F","BEL","Dendermondse Zwemvereniging Ol","1:05.54",False
"4074344","VAN DEN DRIESSCHE","Stephanie",1993,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.54",False
"4192390","VEREECK","Lore",1995,"F","BEL","Zwemclub Brabo Antwerpen","1:05.54",False
"4620604","LINGIER","Bo",1998,"F","BEL","Koninklijke Brugse Zwem- & Red","1:05.54",False
"5477769","CLAESSENS","Ella-Louise",2011,"F","BEL","Genker Zwemvereniging Neptunus","1:05.54",False
"4804692","LINDE","Herreman",1990,"F","BEL","Izegemse Krekel Zwemmers","1:05.55",False
"4074499","CROENEN","Eva",1991,"F","BEL","Shark","1:05.55",False
"4074395","DENIS","Charlotte",1992,"F","BEL","Nageurs Reunis Du Brabant Wallon","1:05.55",False
"4402713","MAUD","Cathy",1993,"F","BEL","Cercle Royal De Natation De Br","1:05.55",False
"5001422","HUYSMANS","Britt",2003,"F","BEL","Shark","1:05.55",False
"4305705","GOETHALS","Reinhilde",1998,"F","BEL","Cercle Royal De Natation De Br","1:05.55",False
"4900537","HEUSE","Olivia",2002,"F","BEL","Royal Verviers Natation","1:05.55",False
"5199456","CHRISTIAENS","Marloes",2004,"F","BEL","Koninklijke Kortrijkse Zwemkri","1:05.55",False
"5391928","DEWAEL","Nell",2006,"F","BEL","Perron","1:05.55",False
"5251228","DESCHOEMAEKER","Zara",2007,"F","BEL","Bruinvissen Diksmuide","1:05.55",False
"4024131","MIKUS","Doriane",2008,"F","BEL","Barracuda Club Saint-Ghislain","1:05.55",False
"4200150","VAN WEIJNEN","Alexia",1989,"F","BEL","Swimming Club Strombeek-Grimbe","1:05.56",False
"4804731","ENGELEN","Kathleen",1992,"F","BEL","Lommelse Zwemvereniging ""de Lo","1:05.56",False
"4304571","ALLAERT","Celine",1992,"F","BEL","Roeselaarse Zwemvereniging","1:05.56",False
"4295924","DE CLERCK","Ilse",1998,"F","BEL","Zwemclub Brabo Antwerpen","1:05.56",False
"4845470","ESPEEL","Charlotte",2003,"F","BEL","Roeselaarse Zwemvereniging","1:05.56",False
"4804682","MERTENS","Anske",1988,"F","BEL","Koninklijke Hasseltse Zwemvere","1:05.57",False
"4804983","MEYTS","Laetitia",1987,"F","BEL","Zwemclub ""de Dolfijnen"" Asse-T","1:05.57",False
"4306139","LAKIS","Alyssa",1994,"F","BEL","Orca Natation Soignies","1:05.57",False
"4822315","THIELEMANS","Laure",2002,"F","BEL","Swimming Team Tienen","1:05.57",False
"4687382","VAN LOON","Tess",2006,"F","BEL","Arvicola Zwemclub Kalmthout","1:05.57",False
"5494407","GEYPEN","Wies",2011,"F","BEL","Molse Zwemclub ""mozka""","1:05.57",False
"4924716","AJMERROU","Sirine",2003,"F","BEL","Genker Zwemvereniging Neptunus","1:05.58",False
"4648950","LIETAR","Laurine",2007,"F","BEL","Swimming Team Waasland","1:05.58",False
"4971278","BOMANS","Mies",2000,"F","BEL","Zwemclub Brabo Antwerpen","1:05.59",False
"5203186","ROSENKRANZ","Iluna",2006,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.59",False
"5279043","LENEAU","Camille",2007,"F","BEL","Cercle De Natation Jodoignois","1:05.59",False
"5585443","LEMMENS","Febe",2011,"F","BEL","Westerlo Swimming Team","1:05.59",False
"4199854","ANECA","Sieglien",1990,"F","BEL","Torhoutse Zwemklub Thor","1:05.60",False
"4139677","SCHROOTEN","Lore",1994,"F","BEL","Zwemvereniging De Meerkoet Bre","1:05.60",False
"4308472","ROELANTS","Sarah",1994,"F","BEL","Aquarius Zwemclub Lebbeke","1:05.60",False
"4491690","PEREZ","Laetitia",1997,"F","BEL","Cercle De Natation Sportcity W","1:05.60",False
"4334861","RENARD","Juliette",2000,"F","BEL","Royal Dauphins Mouscronnois","1:05.60",False
"5317915","MICHIELSEN","Jinthe",2008,"F","BEL","Arvicola Zwemclub Kalmthout","1:05.60",False
"4295781","DE GYNS","Violette",1995,"F","BEL","Blocry, Ottignies Et Univ.L.L.","1:05.61",False
"4731921","BEIRENS","Anna",2001,"F","BEL","Aalterse Zwemvereniging","1:05.61",False
"5015417","ACHTEN","Louise",2002,"F","BEL","Swimming Club Wauterbos Rode","1:05.61",False
"5356273","NANNI","Audrey",2009,"F","BEL","Cercle Royal De Schaerbeek-Neder Over Heembeek","1:05.61",False
"4272358","DE JONGH","Jennifer",1994,"F","BEL","Zwemvereniging Lier","1:05.62",False
"4139785","GERSTMANS","Amber",1995,"F","BEL","Zwemclub Brabo Antwerpen","1:05.62",False
"4344218","DRIESEN","Marte",1999,"F","BEL","Peltse Zwemclub","1:05.62",False
"5335854","DE WITTE","Kato",2006,"F","BEL","Swem Vrienden","1:05.62",False
"4139643","VAN BUITENEN","Anse",1995,"F","BEL","Brabant East Swimming Team","1:05.63",False
"4425420","VAN STICHEL","Lidewij",2000,"F","BEL","Aquarius Zwemclub Lebbeke","1:05.63",False
"5092536","ENGELAERE","Evie",2004,"F","BEL","Koninklijke Waregemse Zwemclub","1:05.63",False
"4804721","MEYKENS","Jana",1989,"F","BEL","Zwemclub Lorelei Londerzeel","1:05.64",False
"4811554","FRIPPIAT","Lory",2001,"F","BEL","Natation Club Athus","1:05.64",False
"5069667","GYPEN","Kaat",2009,"F","BEL","Zwemclub Tremelo","1:05.64",False
"4363365","LEFEVER","Elisa",1998,"F","BEL","Bruinvissen Diksmuide","1:05.65",False
"4074349","JOOS","Veerle",1993,"F","BEL","Aalsters Swimming Team","1:05.66",False
"4249377","MULLER","Anna",1994,"F","BEL","Ecole Saint-Vith Natation","1:05.66",False
"4295947","VAN BELLE","Jorien",1991,"F","BEL","Dilbeekse Zwemvereniging","1:05.66",False
"4737920","SCHOUTEN","Britt",1999,"F","BEL","Zwemclub Geel","1:05.66",False
"5431480","DESMET","Sterre",2011,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.66",False
"4398043","VANWIJNSBERGHE","Magali",1999,"F","BEL","Koninklijke Kortrijkse Zwemkri","1:05.67",False
"4917624","DORNEZ","Febe",2004,"F","BEL","Izegemse Krekel Zwemmers","1:05.68",False
"5177058","MIMBE","Audrey",2003,"F","BEL","Namur Olympic Club","1:05.68",False
"5102984","ROOSEN","Ruby",2002,"F","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:05.68",False
"5424146","ROUDOMETKINA","Ksenia",2012,"F","BEL","Charleroi Helios Aqua Team","1:05.68",False
"4799253","MICHEL","Laure",2003,"F","BEL","Club De Natation Bastogne","1:05.69",False
"5203770","LAUWERS","Lotte",2008,"F","BEL","Kempisch Swimming Team","1:05.69",False
"4981196","BAYGUNES","Defne",2009,"F","BEL","Molse Zwemclub ""mozka""","1:05.69",False
"4309221","VISSERS","Elien",1994,"F","BEL","Zwemclub Brabo Antwerpen","1:05.70",False
"4309162","VANDER STICHELE","Clara",1996,"F","BEL","Bruinvissen Diksmuide","1:05.70",False
"4403869","HONDEGHEM","Soazic",1996,"F","BEL","Belgium","1:05.70",False
"4813202","VANDEN NOORTGATE","Iona",2002,"F","BEL","Aalsters Swimming Team","1:05.70",False
"5500792","FICHEFET","Agathe",2009,"F","BEL","Std","1:05.70",False
"4860184","CUYVERS","Fien",2000,"F","BEL","Molse Zwemclub ""mozka""","1:05.71",False
"4804944","SMET","Mieke",1974,"F","BEL","Swimming Team Waasland","1:05.72",False
"4139769","VERCAMMEN","Katrien",1995,"F","BEL","Shark","1:05.72",False
"5314510","VERSCHOOTEN","Isaline",2008,"F","BEL","Belgium","1:05.72",False
"4805254","MINGELINKCKX","Tessy",1990,"F","BEL","Genker Zwemvereniging Neptunus","1:05.73",False
"4917608","GEERAERT","Fien",2002,"F","BEL","Gold Swimming Team","1:05.73",False
"5088451","SCHOOFS","Joni",2002,"F","BEL","Molse Zwemclub ""mozka""","1:05.73",False
"5435645","DEPONDT-VELTER","Nette",2009,"F","BEL","Royal Ostend Swimming Club","1:05.73",False
"4185244","UMANS","Elisa",1993,"F","BEL","Zwemvereniging Lier","1:05.74",False
"4620650","CEULEMANS","Kim",1999,"F","BEL","Lommelse Zwemvereniging ""de Lo","1:05.74",False
"4139759","DRIEGHE","Coriena",1994,"F","BEL","Waterloo Natation","1:05.75",False
"4368635","TIMMERMAN","Thaisa",1996,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.75",False
"4578943","ACHTEN","Demi",1997,"F","BEL","Belgium","1:05.75",False
"4587753","DELVAUX","Pauline",2000,"F","BEL","Blocry, Ottignies Et Univ.L.L.","1:05.75",False
"4305063","DE NOBLE","Naomi",1998,"F","BEL","First (Flanders Inter Regio Sw","1:05.75",False
"5049107","DECKX","Louise",2006,"F","BEL","Lommelse Zwemvereniging ""de Lo","1:05.75",False
"4074381","VAN BELLEGHEM","Sahin",1988,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.76",False
"4199767","WINNEN","Ilona",1996,"F","BEL","Swimming Team Tienen","1:05.76",False
"5116212","BOCQUET","Julia",2005,"F","BEL","Cercle Royal De Natation De To","1:05.76",False
"5065834","VANDECASTEELE","Sara",2004,"F","BEL","Flemish Ardennes Swimming Team","1:05.76",False
"5322791","LEGRAND","Constance",2009,"F","BEL","Cercle Royal De Natation De To","1:05.76",False
"5346797","BROCHE","Norah",2007,"F","BEL","Koninklijke Waregemse Zwemclub","1:05.76",False
"4805086","PICRON","Sophie",1991,"F","BEL","Barracuda Club Saint-Ghislain","1:05.77",False
"4439412","CLIJSTERS","Annelore",1996,"F","BEL","Zwemclub ""de Dolfijnen"" Asse-T","1:05.77",False
"4842287","BOEYKENS","Charlotte",2008,"F","BEL","Meetjesland-Gent Alliantie Zwemteam","1:05.77",False
"4305135","DE WIT","Sam",1996,"F","BEL","Aalsters Swimming Team","1:05.78",False
"4308808","JAMIN","Stephanie",1996,"F","BEL","Zwemclub Brabo Antwerpen","1:05.78",False
"5756826","THYS","Lena",2011,"F","BEL","Koninklijke Aarschotse Zwemclub Schoonhoven","1:05.78",False
"4307621","VAN GORP","Valerie",1994,"F","BEL","Shark","1:05.79",False
"4726066","PRESENT","Nanook",2000,"F","BEL","Swimming Team Waasland","1:05.79",False
"4313012","FRANCAUX","Alice",1998,"F","BEL","Orca Natation Soignies","1:05.79",False
"5506983","DE CONING","Gitte",2005,"F","BEL","Zwemclub De Kikkertjes Ninove","1:05.79",False
"4299607","LIEBERLOO","Marine",1995,"F","BEL","Chaudfontaine Thermale Natatio","1:05.80",False
"4306631","MOREAU","Wendy",1998,"F","BEL","Swimming Club Strombeek-Grimbe","1:05.80",False
"5072663","VANDEWAL","Brit",2003,"F","BEL","Peltse Zwemclub","1:05.80",False
"4305835","HENDRICKX","Jolien",1993,"F","BEL","Kempisch Swimming Team","1:05.81M",False
"4439733","VANHEUCKELOM","Lore",1998,"F","BEL","Zwemclub Geel","1:05.81",False
"4393491","POLLEZ","Caitlin",1998,"F","BEL","Ronse Swimming Club","1:05.81",False
"5177062","URBAIN","Laura",2006,"F","BEL","Club Marsouins Ath","1:05.81",False
"4875190","SLEGERS","Britt",2005,"F","BEL","Peltse Zwemclub","1:05.81",False
"4960462","DEN HAESE","Mette",2001,"F","BEL","Koninklijke Hasseltse Zwemvere","1:05.81",False
